file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\benign\thinkphp_Cookie.php,thinkphp_Cookie.php,benign,benign,none,none,benign,none,ThinkPHP框架Cookie类库,none,0.98,none,,该代码是ThinkPHP框架的Cookie操作类，提供cookie设置、获取、删除等功能，潜在危险函数仅setcookie且参数经过配置控制，无eval/system等执行函数，无明显恶意行为,,2591,3363,3172,191,1
data\samples\benign\thinkphp_Db.php,thinkphp_Db.php,benign,benign,none,none,benign,none,ThinkPHP框架数据库类,none,0.98,none,,正常框架代码，为ThinkPHP的Db类，提供数据库连接和查询功能，无危险函数调用或后门逻辑,,2298,3137,2944,193,1
data\samples\benign\thinkphp_Debug.php,thinkphp_Debug.php,benign,benign,none,none,benign,none,ThinkPHP框架调试类,none,0.98,none,,ThinkPHP框架的Debug类，包含调试信息记录、内存统计、变量输出等功能，无危险函数或外部输入执行,,1371,3274,3157,117,1
data\samples\benign\thinkphp_Definition.php,thinkphp_Definition.php,benign,benign,none,none,benign,none,框架命令行输入定义类,none,0.98,none,,ThinkPHP 框架的 console input Definition 类，用于管理命令行参数和选项，无任何危险函数或用户输入执行,,1379,3671,3562,109,1
data\samples\benign\thinkphp_Descriptor.php,thinkphp_Descriptor.php,benign,benign,none,none,benign,none,框架正常类代码,none,0.99,none,,ThinkPHP 框架 Console 模块的 Descriptor 类，用于命令行输出格式化，无危险函数调用或后门行为,,1421,4130,4023,107,1
data\samples\benign\thinkphp_Driver.php,thinkphp_Driver.php,benign,benign,none,none,benign,none,框架缓存抽象类,none,0.98,none,,ThinkPHP 缓存驱动基类，包含缓存操作的抽象方法和通用逻辑，无危险函数调用或恶意行为,,1714,2898,2762,136,1
data\samples\benign\thinkphp_Env.php,thinkphp_Env.php,benign,benign,none,none,benign,none,框架环境变量封装,none,0.98,none,,ThinkPHP框架的Env类，功能是读取环境变量，无任何危险函数或用户输入执行，完全属于正常框架代码,,1923,1644,1506,138,1
data\samples\benign\thinkphp_Error.php,thinkphp_Error.php,benign,benign,none,none,benign,none,框架错误处理类,none,0.98,none,,这是 ThinkPHP 框架的标准错误处理类，注册错误/异常处理器并托管日志，无任何用户输入或危险函数调用,,2039,2319,2137,182,1
data\samples\benign\thinkphp_Exception.php,thinkphp_Exception.php,benign,benign,none,none,benign,none,ThinkPHP框架异常类,none,0.98,none,,这是ThinkPHP框架的异常处理类，仅包含数据存储与获取方法，无任何危险函数或用户输入处理,,1577,1733,1607,126,1
data\samples\benign\thinkphp_File.php,thinkphp_File.php,benign,benign,none,none,benign,none,ThinkPHP框架文件处理类,none,0.98,none,,ThinkPHP 框架标准文件上传处理类，包含文件验证、移动、hash 等常规操作，无危险函数或外部输入直达命令执行,,1587,4390,4270,120,1
data\samples\benign\thinkphp_File_1.php,thinkphp_File_1.php,benign,benign,none,none,benign,none,框架缓存驱动类,none,0.95,none,,Laravel 框架权限门面代码，denies 方法用于权限检查，无危险函数调用,,2011,3277,3138,139,1
data\samples\benign\thinkphp_Help.php,thinkphp_Help.php,benign,benign,none,none,benign,none,框架命令行帮助类,none,0.98,none,,ThinkPHP 框架的 Help 命令类，无 eval/system 等恶意函数，正常业务逻辑,,1715,1831,1710,121,1
data\samples\benign\thinkphp_Hook.php,thinkphp_Hook.php,benign,benign,none,none,benign,none,ThinkPHP框架Hook类,none,0.98,none,,这是 ThinkPHP 框架的标准 Hook 类代码，用于事件监听和行为执行，无危险函数调用，无用户输入直接执行,,2371,2642,2451,191,1
data\samples\benign\thinkphp_Input.php,thinkphp_Input.php,benign,benign,none,none,benign,none,ThinkPHP框架控制台输入处理类,none,0.95,none,,这是ThinkPHP框架的Input类，负责解析命令行参数，包含常规的选项/参数解析逻辑，没有执行外部输入或危险操作,,3056,4545,4308,237,1
data\samples\benign\thinkphp_Lang.php,thinkphp_Lang.php,benign,benign,none,none,benign,none,框架语言处理类,none,0.98,none,,ThinkPHP 框架的 Lang 类，用于语言包加载和检测，代码逻辑清晰，无危险函数和混淆特征,,1620,3234,3120,114,1
data\samples\benign\thinkphp_Lists.php,thinkphp_Lists.php,benign,benign,none,none,benign,none,ThinkPHP命令列表类,none,0.98,none,,纯框架代码，实现命令列表功能，无危险函数调用，输入处理在框架内部，无恶意行为,,1814,1851,1719,132,1
data\samples\benign\thinkphp_Lite.php,thinkphp_Lite.php,benign,benign,none,none,benign,none,框架缓存驱动类,none,0.98,none,,ThinkPHP 框架的 Lite 缓存驱动实现，用于文件缓存读写，所有操作围绕缓存文件进行，无危险函数或用户输入直达执行路径,,2503,2783,2575,208,1
data\samples\benign\thinkphp_Loader.php,thinkphp_Loader.php,benign,benign,none,none,benign,none,ThinkPHP框架自动加载类,none,0.98,none,,这是 ThinkPHP 框架的 Loader 类，实现标准的 PSR-0/PSR-4 自动加载，代码结构清晰，无危险函数调用，虽然容器函数使用 include/require 但属于框架内部受控加载,,2408,6956,6754,202,1
data\samples\benign\thinkphp_Log.php,thinkphp_Log.php,benign,benign,none,none,benign,none,ThinkPHP框架日志类,none,0.98,none,,ThinkPHP 框架的 Log 类，用于日志记录，包含常规方法如 record/save/write，无危险函数或外部输入执行,,1676,2902,2776,126,1
data\samples\benign\thinkphp_Make.php,thinkphp_Make.php,benign,benign,none,none,benign,none,框架生成器,none,0.95,low,,ThinkPHP框架的Make命令类，用于生成类文件，输入来自命令行参数但经过处理，无危险函数调用，属于正常框架代码,,1687,2100,1977,123,1
data\samples\benign\thinkphp_Memcache.php,thinkphp_Memcache.php,benign,benign,none,none,benign,none,ThinkPHP缓存驱动类,none,0.98,none,,ThinkPHP 框架标准的 Memcache 缓存驱动代码，实现缓存读写功能，无危险函数调用或后门逻辑,,1579,2734,2605,129,1
data\samples\benign\thinkphp_Memcached.php,thinkphp_Memcached.php,benign,benign,none,none,benign,none,ThinkPHP缓存驱动,none,0.95,none,,ThinkPHP框架的Memcached缓存驱动类，无危险函数调用，无用户输入直接进入敏感操作，属于正常框架代码,,3108,2981,2738,243,1
data\samples\benign\thinkphp_Model.php,thinkphp_Model.php,benign,benign,none,none,benign,none,框架命令行代码,none,0.98,none,,ThinkPHP 框架的自动生成模型命令类，仅包含标准框架结构，无危险函数或用户输入直接执行,,2730,1698,1465,233,1
data\samples\benign\thinkphp_Option.php,thinkphp_Option.php,benign,benign,none,none,benign,none,框架命令行选项类,none,0.98,none,,ThinkPHP 框架的 Input Option 类，用于命令行参数定义和校验，无危险函数或恶意逻辑,,1769,2790,2636,154,1
data\samples\benign\thinkphp_Output.php,thinkphp_Output.php,benign,benign,none,none,benign,none,ThinkPHP框架输出类,none,0.99,none,,ThinkPHP 框架的正常输出类，负责控制台输出、交互问答等，无危险函数调用，无外部输入直接进入敏感操作,,2222,2849,2696,153,1
data\samples\benign\thinkphp_Paginator.php,thinkphp_Paginator.php,benign,benign,none,none,benign,none,框架分页类,none,0.96,none,,代码为 ThinkPHP 框架的标准分页类，实现分页逻辑和 ArrayAccess/IteratorAggregate 接口，无危险函数和外部用户输入，属于正常业务代码,,2925,3943,3719,224,1
data\samples\benign\thinkphp_Process.php,thinkphp_Process.php,benign,benign,none,none,benign,none,ThinkPHP框架进程管理类,none,0.95,none,proc_open; proc_close; proc_terminate; exec,代码为ThinkPHP框架的Process类，用于管理子进程，包含proc_open等进程操作函数，但输入受控，无恶意行为,,5718,9304,8742,562,1
data\samples\benign\thinkphp_Redis.php,thinkphp_Redis.php,benign,benign,none,none,benign,none,框架缓存驱动,none,0.98,none,,ThinkPHP 框架的 Redis 缓存驱动类，实现缓存读写、自增自减、删除等常规功能，无危险函数或恶意逻辑,,1919,2802,2655,147,1
data\samples\benign\thinkphp_Response.php,thinkphp_Response.php,benign,benign,none,none,benign,none,ThinkPHP框架响应类,none,0.98,none,,这是 ThinkPHP 框架的标准 Response 类，负责 HTTP 响应输出，无任何危险函数或外部输入执行,,1673,3505,3382,123,1
data\samples\benign\thinkphp_Route.php,thinkphp_Route.php,benign,benign,none,none,benign,none,ThinkPHP框架路由缓存优化命令,none,0.98,none,,正常框架代码，用于生成路由缓存，无用户输入控制，文件操作均在框架路径内，不构成威胁,,1865,2011,1871,140,1
data\samples\benign\thinkphp_Schema.php,thinkphp_Schema.php,benign,benign,none,none,benign,none,ThinkPHP框架命令行优化类,none,0.98,none,,正常框架代码：优化数据库schema缓存，无危险函数调用，所有操作均为框架目录内缓存生成,,2228,2552,2384,168,1
data\samples\benign\thinkphp_Session.php,thinkphp_Session.php,benign,benign,none,none,benign,none,ThinkPHP框架Session类,none,0.99,none,,这是ThinkPHP框架的Session管理类，包含常规的session操作，无危险函数、无外部输入直接执行、无混淆特征,,1597,4100,3952,148,1
data\samples\benign\thinkphp_Sqlite.php,thinkphp_Sqlite.php,benign,benign,none,none,benign,none,缓存驱动类,none,0.95,none,,ThinkPHP 框架的 Sqlite 缓存驱动，使用 sqlite_escape_string 等安全函数处理输入，无危险函数或可疑逻辑，属于正常框架代码,,3173,3123,2853,270,1
data\samples\benign\thinkphp_Template.php,thinkphp_Template.php,benign,benign,none,none,benign,none,框架模板引擎代码,none,0.97,none,,这段代码是 ThinkPHP 框架的模板引擎类，负责模板编译、缓存和渲染，属于正常业务框架。虽涉及文件读写和动态生成 PHP 代码，但并非恶意执行用户输入，且无 eval/system 等危险函数直接调用，故判定为良性。,,4076,12478,12171,307,1
data\samples\benign\thinkphp_Url.php,thinkphp_Url.php,benign,benign,none,none,benign,none,ThinkPHP框架URL生成类,none,0.98,none,,ThinkPHP 框架的 Url 类，用于 URL 生成和路由解析，无危险函数调用或恶意行为,,1653,4448,4333,115,1
data\samples\benign\thinkphp_Validate.php,thinkphp_Validate.php,benign,benign,none,none,benign,none,ThinkPHP框架验证类,none,0.97,none,,代码为ThinkPHP框架的Validate验证类，包含大量数据验证逻辑，未发现eval、system等危险函数调用，也无混淆或后门特征,,2173,12200,12039,161,1
data\samples\benign\thinkphp_View.php,thinkphp_View.php,benign,benign,none,none,benign,none,ThinkPHP框架视图类,none,0.98,none,,代码为 ThinkPHP 框架的标准 View 类，包含模板引擎加载、变量赋值和渲染逻辑，无危险函数或用户输入直接执行,,1813,3125,2978,147,1
data\samples\benign\thinkphp_Wincache.php,thinkphp_Wincache.php,benign,benign,none,none,benign,none,ThinkPHP缓存驱动,none,0.98,none,,是ThinkPHP框架的Wincache缓存驱动类，代码结构清晰，无危险函数调用，输入来自框架内部受控,,1881,2443,2296,147,1
data\samples\benign\thinkphp_Xcache.php,thinkphp_Xcache.php,benign,benign,none,none,benign,none,框架缓存驱动,none,0.97,none,,ThinkPHP 框架 Xcache 缓存驱动类，所有 xcache_* 调用均为正常缓存操作，无用户输入交互、无危险函数,,1255,2389,2293,96,1
data\samples\benign\thinkphp_base.php,thinkphp_base.php,benign,benign,none,none,benign,none,ThinkPHP框架入口文件,none,0.99,none,,ThinkPHP 5.0 框架的标准入口文件，包含常量定义、自动加载注册、异常处理等，无危险函数或用户输入执行,,1342,2071,1971,100,1
data\samples\benign\thinkphp_console.php,thinkphp_console.php,benign,benign,none,none,benign,none,框架入口文件,none,0.98,none,,ThinkPHP 框架标准入口文件，仅加载基础和初始化应用，无任何危险函数或用户输入处理,,1696,1500,1383,117,1
data\samples\benign\thinkphp_convention.php,thinkphp_convention.php,benign,benign,none,none,benign,none,ThinkPHP框架配置文件,none,0.99,none,,代码仅为框架的配置文件，返回配置数组，无任何执行逻辑或危险函数,,2246,3799,3617,182,1
data\samples\benign\thinkphp_helper.php,thinkphp_helper.php,benign,benign,none,none,benign,none,ThinkPHP框架助手函数库,none,0.99,none,,这是 ThinkPHP 框架的标准助手函数文件，定义了一系列常规辅助函数，未发现危险函数调用或恶意负载,,1697,6001,5878,123,1
data\samples\benign\thinkphp_start.php,thinkphp_start.php,benign,benign,none,none,benign,none,框架入口文件,none,0.98,none,,ThinkPHP 框架的标准引导文件，加载基础文件并运行应用，无危险函数或用户输入,,1274,1493,1384,109,1
data\samples\benign\thinkphp_zh-cn.php,thinkphp_zh-cn.php,benign,benign,none,none,benign,none,框架语言包配置,none,0.95,none,,ThinkPHP 框架的中文语言包，返回静态翻译数组，无任何危险函数或动态执行,,1634,3293,3167,126,1
data\samples\benign\wordpress_abilities-api.php,wordpress_abilities-api.php,benign,benign,none,none,benign,none,WordPress Abilities API 核心函数,none,0.98,none,,代码为 WordPress Abilities API 的正常实现，包含函数定义、注册逻辑和过滤器，未发现 eval、system 等危险函数，无用户输入直接执行路径。,,4988,9288,8797,491,1
data\samples\benign\wordpress_abilities.php,wordpress_abilities.php,benign,benign,none,none,benign,none,WordPress核心权限注册代码,none,0.98,none,,代码为 WordPress 核心的功能注册代码，定义能力类别和查询回调，无危险函数调用或用户输入直接执行，属于正常框架业务逻辑,,1849,4845,4695,150,1
