file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\obfuscated\string_split\johnTroony_php_webshells_GRP_WebShell_string_split.php,johnTroony_php_webshells_GRP_WebShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,string_split,1.0,high,字符串拼接还原函数名; SQL注入: hex_injection; 文件操作函数,"规则匹配触发 3 条规则, 字符串拼接还原函数名, SQL注入: hex_injection, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_c99_madnet_string_split.php,johnTroony_php_webshells_c99_madnet_string_split.php,obfuscated,malicious,webshell,string_split,malicious,sqli,,none,0.9,high,SQL注入: hex_injection,"规则匹配触发 1 条规则, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_configkillerionkros_string_split.php,johnTroony_php_webshells_configkillerionkros_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,xor,0.7,medium,XOR 异或运算; 文件操作函数,"规则匹配触发 2 条规则, XOR 异或运算, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_cpanel_string_split.php,johnTroony_php_webshells_cpanel_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.1,none,文件操作函数,"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\obfuscated\string_split\johnTroony_php_webshells_fatal_string_split.php,johnTroony_php_webshells_fatal_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,xor,1.0,high,"XOR 异或运算; SQL注入: comment_injection, hex_injection; 文件管理功能 (3 个)","规则匹配触发 6 条规则, XOR 异或运算, SQL注入: comment_injection, hex_injection, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_h4ntu_shell_string_split.php,johnTroony_php_webshells_h4ntu_shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,string_split,0.7,medium,字符串拼接还原函数名,"规则匹配触发 1 条规则, 字符串拼接还原函数名",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_hiddens_shell_string_split.php,johnTroony_php_webshells_hiddens_shell_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.php,tennc_webshell_back_string_split.php,obfuscated,malicious,webshell,string_split,malicious,backdoor,,none,1.0,high,后门: fsockopen; 后门: reverse_shell,"规则匹配触发 2 条规则, 后门: fsockopen, 后门: reverse_shell",,0,0,0,0,1
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.py,tennc_webshell_back_string_split.py,obfuscated,malicious,webshell,string_split,malicious,backdoor,,none,1.0,high,popen() + 用户输入; SQL注入: time_blind; 后门: reverse_shell; 后门: python_socket,"规则匹配触发 4 条规则, popen() + 用户输入, SQL注入: time_blind, 后门: reverse_shell, 后门: python_socket",,0,0,0,0,1
data\samples\obfuscated\string_split\tennc_webshell_bypass01_string_split.php,tennc_webshell_bypass01_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,string_split,0.7,medium,字符串拼接还原函数名,"规则匹配触发 1 条规则, 字符串拼接还原函数名",,0,0,0,0,1
data\samples\obfuscated\string_split\tennc_webshell_php_create_function_string_split.php,tennc_webshell_php_create_function_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.3,none,文件管理功能 (3 个),"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_php_custom_spy_for_mysql_string_split.php,tennc_webshell_php_custom_spy_for_mysql_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.3,none,文件管理功能 (3 个),"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_python2_custom_script_string_split.py,tennc_webshell_python2_custom_script_string_split.py,obfuscated,malicious,webshell,string_split,malicious,webshell,,base64,1.0,high,system(); base64_decode; SQL注入: information_schema; 文件管理功能 (2 个),"规则匹配触发 5 条规则, system(), base64_decode, SQL注入: information_schema, 文件管理功能 (2 个)",,0,0,0,0,1
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-03-18_string_split.php,tennc_webshell_shell-2021-03-18_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-04-23_string_split.php,tennc_webshell_shell-2021-04-23_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\obfuscated\string_split\tennc_webshell_shell2020-12-06_string_split.php,tennc_webshell_shell2020-12-06_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,none,0.9,high,SQL注入: hex_injection,"规则匹配触发 1 条规则, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_Antichat_Shell_xor.php,johnTroony_php_webshells_Antichat_Shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_Ayyildiz_Tim_xor.php,johnTroony_php_webshells_Ayyildiz_Tim_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_CrystalShell_xor.php,johnTroony_php_webshells_CrystalShell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_GFS_web-shell_xor.php,johnTroony_php_webshells_GFS_web-shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_GRP_WebShell_xor.php,johnTroony_php_webshells_GRP_WebShell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_c99_madnet_xor.php,johnTroony_php_webshells_c99_madnet_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_configkillerionkros_xor.php,johnTroony_php_webshells_configkillerionkros_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_cpanel_xor.php,johnTroony_php_webshells_cpanel_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_fatal_xor.php,johnTroony_php_webshells_fatal_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_go-shell_xor.php,johnTroony_php_webshells_go-shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_h4ntu_shell_xor.php,johnTroony_php_webshells_h4ntu_shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\johnTroony_php_webshells_hiddens_shell_xor.php,johnTroony_php_webshells_hiddens_shell_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_3802_xor.php,tennc_webshell_3802_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_404_xor.php,tennc_webshell_404_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_back_xor.php,tennc_webshell_back_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_back_xor.py,tennc_webshell_back_xor.py,obfuscated,malicious,webshell,xor,malicious,webshell,,none,1.0,high,exec(); exec(),"规则匹配触发 2 条规则, exec(), exec()",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_bypass01_xor.php,tennc_webshell_bypass01_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php1_xor.php,tennc_webshell_php1_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php2_xor.php,tennc_webshell_php2_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php3_xor.php,tennc_webshell_php3_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php_create_function_xor.php,tennc_webshell_php_create_function_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php_custom_script_for_mysql_fix_xor.php,tennc_webshell_php_custom_script_for_mysql_fix_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php_custom_spy_for_mysql_xor.php,tennc_webshell_php_custom_spy_for_mysql_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_php_niu_3_xor.php,tennc_webshell_php_niu_3_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_proxy_xor.py,tennc_webshell_proxy_xor.py,obfuscated,malicious,webshell,xor,malicious,webshell,,none,1.0,high,exec(); exec(),"规则匹配触发 2 条规则, exec(), exec()",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_python2_custom_script_xor.py,tennc_webshell_python2_custom_script_xor.py,obfuscated,malicious,webshell,xor,malicious,webshell,,none,1.0,high,exec(); exec(),"规则匹配触发 2 条规则, exec(), exec()",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_shell-2021-03-18_xor.php,tennc_webshell_shell-2021-03-18_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_shell-2021-04-23_xor.php,tennc_webshell_shell-2021-04-23_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
data\samples\obfuscated\xor\tennc_webshell_shell2020-12-06_xor.php,tennc_webshell_shell2020-12-06_xor.php,obfuscated,malicious,webshell,xor,malicious,webshell,,xor,1.0,high,eval(); eval(); XOR 异或运算,"规则匹配触发 3 条规则, eval(), eval(), XOR 异或运算",,0,0,0,0,1
